#{"t_start": 1745585070.5365307, "env_id": "intersection-v0"}
r,l,t
5.0,5,5616.210056
5.0,5,5616.505461
-3.0,2,5616.736483
-2.0,3,5617.01689
-2.0,3,5617.30951
-1.0,4,5617.629123
4.0,4,5617.92902
5.0,5,5618.233827
2.0,3,5618.528325
5.0,5,5618.859486
5.0,5,5619.202863
-2.0,3,5619.413747
5.0,5,5619.82284
-2.0,3,5619.995107
-2.0,3,5620.299008
4.0,4,5620.59403
5.0,5,5620.903822
-2.0,3,5621.184372
-2.0,3,5621.327984
5.0,5,5621.623752
5.0,5,5621.850398
5.0,5,5622.231214
5.0,5,5622.790495
5.0,5,5623.103522
5.0,5,5623.51124
-2.0,3,5623.780441
5.0,5,5624.074338
5.0,5,5624.431964
5.0,5,5624.662422
4.0,4,5624.783904
5.0,5,5625.034031
-2.0,3,5625.29001
-2.0,3,5625.637956
-2.0,3,5625.825815
3.0,4,5626.090206
5.0,5,5626.412245
2.0,3,5626.581875
2.0,3,5626.805949
-2.0,3,5627.113687
-2.175214,3,5627.329176
5.0,5,5627.650192
5.0,5,5627.862566
-2.0,3,5628.04029
-2.0,3,5628.30867
5.0,5,5628.617139
5.0,5,5628.873319
5.0,5,5629.111794
-2.0,3,5629.420109
-2.0,3,5629.662369
5.0,5,5630.012007
5.0,5,5630.388143
5.0,5,5630.572524
5.0,5,5630.794546
-2.0,3,5631.035513
5.0,5,5631.229455
5.0,5,5631.578435
5.0,5,5631.860519
-2.0,3,5632.094188
-2.742999,3,5632.458535
-3.0,2,5632.596108
-2.0,3,5632.791587
-2.0,3,5633.041529
2.0,3,5633.30443
-1.0,4,5633.51666
-2.0,3,5633.721919
4.0,4,5634.046987
2.0,3,5634.294595
-1.702039,4,5634.749858
-2.0,3,5634.992893
5.0,5,5635.404099
5.0,5,5635.756098
5.0,5,5636.122306
5.0,5,5636.404428
5.0,5,5636.730224
-3.0,2,5636.886343
-2.0,3,5637.178674
-2.0,3,5637.483708
5.0,5,5637.77476
5.0,5,5638.11836
5.0,5,5638.441967
5.0,5,5638.762976
5.0,5,5639.03656
4.0,4,5639.418877
-2.742999,3,5639.642279
5.0,5,5639.891111
-1.0,4,5640.188334
3.0,4,5640.600077
-2.0,3,5640.885908
5.0,5,5641.305629
-4.0,1,5641.4066
5.0,5,5641.696604
-3.0,2,5641.867215
5.0,5,5642.165095
-2.0,3,5642.375613
-3.0,2,5642.582967
-1.0,4,5643.021994
-2.175214,3,5643.171138
-2.0,3,5643.387828
4.0,4,5643.591193
-3.0,2,5643.729374
-2.742999,3,5643.976506
5.0,5,5644.399066
5.0,5,5644.836619
5.0,5,5645.196611
-2.0,3,5645.420999
2.0,3,5645.683766
5.0,5,5645.934895
4.0,4,5646.148242
-1.0,4,5646.481568
-2.0,3,5646.754138
5.0,5,5647.088182
-2.175214,3,5647.310315
-3.0,2,5647.508413
-2.0,3,5647.732064
-2.0,3,5647.878268
-2.0,3,5648.05819
5.0,5,5648.290921
4.0,4,5648.729124
5.0,5,5649.027313
5.0,5,5649.326282
-2.175214,3,5649.466672
-3.0,2,5649.719241
-2.742999,3,5649.946561
5.0,5,5650.354959
-1.0,4,5650.749749
3.0,4,5651.034306
-1.0,4,5651.4319
4.0,4,5651.884144
5.0,5,5652.348429
-2.175214,3,5652.569828
5.0,5,5652.959203
5.0,5,5653.253567
5.0,5,5653.61403
-3.0,2,5653.752267
5.0,5,5654.07997
-2.0,3,5654.267933
5.0,5,5654.48542
-3.0,2,5654.594007
5.0,5,5654.906499
-2.0,3,5655.077142
-2.0,3,5655.236756
-2.0,3,5655.372279
-3.0,2,5655.57612
4.0,4,5655.97398
-2.0,3,5656.245726
5.0,5,5656.558089
5.0,5,5656.968443
5.0,5,5657.22118
5.0,5,5657.467224
-1.0,4,5657.708347
5.0,5,5658.062497
5.0,5,5658.431587
-3.0,2,5658.582796
5.0,5,5658.80731
5.0,5,5659.118485
-2.0,3,5659.351123
2.0,3,5659.484164
-2.0,3,5659.608434
4.0,4,5659.866449
-1.0,4,5660.183892
-3.0,2,5660.298139
-1.0,4,5660.480919
5.0,5,5660.836435
4.0,4,5661.08252
-2.0,3,5661.28361
-2.0,3,5661.573478
4.0,4,5661.693071
-2.0,3,5661.840186
5.0,5,5662.240954
-2.0,3,5662.428411
5.0,5,5662.68385
5.0,5,5662.988146
5.0,5,5663.361677
5.0,5,5663.763904
5.0,5,5664.275266
2.0,3,5664.508084
-2.742999,3,5664.685416
5.0,5,5665.108282
5.0,5,5665.34532
5.0,5,5665.650927
5.0,5,5665.941402
4.0,4,5666.12535
5.0,5,5666.330031
5.0,5,5666.585135
-2.742999,3,5666.746402
5.0,5,5667.187893
5.0,5,5667.48828
4.0,4,5667.811647
-2.0,3,5667.956316
5.0,5,5668.354883
5.0,5,5668.70404
2.0,3,5668.885872
5.0,5,5669.125549
5.0,5,5669.456497
5.0,5,5669.7126
-3.0,2,5669.818272
-2.468761,3,5669.945885
5.0,5,5670.319687
-5.0,1,5670.454411
-1.429751,4,5670.732954
5.0,5,5671.065549
-2.0,3,5671.243521
4.0,4,5671.521208
-2.468761,3,5671.876674
5.0,5,5672.199129
5.0,5,5672.618266
5.0,5,5672.8685
5.0,5,5673.16634
-2.0,3,5673.3291
5.0,5,5673.6652
-2.0,3,5673.866729
5.0,5,5674.146927
5.0,5,5674.326229
5.0,5,5674.752684
5.0,5,5675.014923
5.0,5,5675.328378
-1.0,4,5675.585205
5.0,5,5675.919798
-2.0,3,5677.447814
-2.0,3,5677.634984
5.0,5,5677.989592
4.0,4,5678.165624
4.0,4,5678.340123
-2.742999,3,5678.491371
5.0,5,5678.817084
-2.0,3,5679.055981
5.0,5,5679.376312
-2.0,3,5679.572114
5.0,5,5679.830043
5.0,5,5680.126034
5.0,5,5680.431168
-2.742999,3,5680.626497
5.0,5,5680.856653
5.0,5,5681.080361
-2.175214,3,5681.264082
5.0,5,5681.663137
5.0,5,5682.03819
5.0,5,5682.430365
5.0,5,5682.804945
-2.0,3,5682.990869
5.0,5,5683.251566
-2.0,3,5683.470205
5.0,5,5683.841999
4.0,4,5684.087004
-5.0,1,5684.182441
-2.0,3,5684.380313
5.0,5,5684.54692
-3.0,2,5684.739122
5.0,5,5684.943711
5.0,5,5685.226424
-1.0,4,5685.406495
-1.0,4,5685.561729
5.0,5,5685.844648
4.0,4,5686.095438
-2.0,3,5686.342475
5.0,5,5686.652793
-2.0,3,5686.91628
5.0,5,5687.236429
-2.0,3,5687.459889
-2.0,3,5687.657
-3.0,2,5687.823131
5.0,5,5688.132922
5.0,5,5688.455782
-2.0,3,5688.723123
5.0,5,5689.174572
5.0,5,5689.460913
-3.0,2,5689.61669
5.0,5,5690.015688
5.0,5,5690.237846
-2.175214,3,5690.461132
-2.468761,3,5690.634487
-1.0,4,5690.935209
4.0,4,5691.226064
5.0,5,5691.46623
2.0,3,5691.72346
5.0,5,5692.026643
5.0,5,5692.322675
4.0,4,5692.685436
4.0,4,5693.000798
-0.131712,5,5693.272207
-3.392624,2,5693.397254
4.0,4,5693.652701
5.0,5,5693.929199
-3.0,2,5694.205002
5.0,5,5694.53365
-2.468761,3,5694.783962
-3.0,2,5695.029195
2.0,3,5695.314625
5.0,5,5695.708319
5.0,5,5695.98129
5.0,5,5696.27532
5.0,5,5696.511755
-2.468761,3,5696.727804
-3.0,2,5696.911652
5.0,5,5697.126472
2.0,3,5697.381873
5.0,5,5697.783258
5.0,5,5698.074682
4.0,4,5698.286425
-2.0,3,5698.495032
4.0,4,5698.670132
-2.0,3,5698.948762
5.0,5,5699.329615
5.0,5,5699.589822
5.0,5,5699.809676
5.0,5,5700.083064
-5.0,1,5700.267178
4.0,4,5700.555677
-2.0,3,5700.786039
-1.138061,4,5701.009697
2.0,3,5701.249417
5.0,5,5701.447158
5.0,5,5701.651736
-2.0,3,5701.812852
5.0,5,5702.200138
-3.0,2,5702.417901
-2.0,3,5702.751211
5.0,5,5703.054009
-3.0,2,5703.252409
-3.0,2,5703.403022
5.0,5,5703.812471
5.0,5,5704.064117
5.0,5,5704.280453
5.0,5,5704.484173
4.0,4,5704.776235
-2.175214,3,5705.028514
5.0,5,5705.281687
5.0,5,5705.71967
2.0,3,5705.882908
5.0,5,5706.158137
-2.0,3,5706.333511
5.0,5,5706.740175
6.0,6,5707.146236
-2.0,3,5707.398736
-3.0,2,5707.575136
-2.0,3,5707.833731
-2.0,3,5708.128353
-3.0,2,5708.364315
5.0,5,5708.606271
5.0,5,5708.90082
2.0,3,5709.09774
-2.0,3,5709.346471
5.0,5,5709.672546
-2.468761,3,5709.923631
5.0,5,5710.202436
5.0,5,5710.406603
-2.0,3,5710.752885
5.0,5,5711.07004
5.0,5,5711.32806
-2.0,3,5711.573286
5.0,5,5711.879189
5.0,5,5712.206167
5.0,5,5712.392063
-3.0,2,5712.54631
5.0,5,5712.809949
5.0,5,5713.059977
-2.0,3,5713.354664
-3.0,2,5713.483143
5.0,5,5713.704516
4.0,4,5713.904821
5.0,5,5714.203735
5.0,5,5714.555366
5.0,5,5714.825441
-2.0,3,5715.031785
5.0,5,5715.295915
-2.0,3,5715.571414
5.0,5,5715.897075
-2.0,3,5716.179909
-3.0,2,5716.361025
5.0,5,5716.652189
-0.131712,5,5716.895715
5.0,5,5717.26617
5.0,5,5717.452721
2.0,3,5717.635422
5.0,5,5717.869882
5.0,5,5718.303932
5.0,5,5718.642735
5.0,5,5718.945745
-2.0,3,5719.234513
5.0,5,5719.544174
-2.742999,3,5719.754735
-2.0,3,5719.97646
-3.0,2,5720.110641
5.0,5,5720.44669
5.0,5,5720.575383
-2.0,3,5720.777836
-1.0,4,5721.199033
-2.468761,3,5721.364723
4.0,4,5721.57183
-2.742999,3,5721.730677
5.0,5,5722.12231
5.0,5,5722.425616
5.0,5,5722.775236
5.0,5,5723.060879
5.0,5,5723.380064
5.0,5,5723.600815
3.0,4,5723.836239
-3.068023,2,5724.03633
5.0,5,5724.252771
5.0,5,5724.514569
-2.0,3,5724.790592
5.0,5,5725.098432
-1.0,4,5725.359085
5.0,5,5725.719857
5.0,5,5726.113096
-2.0,3,5726.369097
5.0,5,5726.612779
-2.0,3,5726.854151
5.0,5,5727.238655
5.0,5,5727.363257
-2.0,3,5727.560837
5.0,5,5727.948203
5.0,5,5728.20643
5.0,5,5728.545219
4.0,4,5728.751709
5.0,5,5729.074267
-2.0,3,5729.21967
5.0,5,5729.576145
-2.0,3,5729.796595
5.0,5,5730.170917
6.0,6,5730.595151
-2.0,3,5730.796471
5.0,5,5731.114637
-2.0,3,5731.362012
-4.0,1,5731.460495
5.0,5,5731.750792
5.0,5,5731.990256
-4.0,1,5732.087687
-3.0,2,5732.269108
-2.0,3,5732.55073
-1.0,4,5732.803514
-3.0,2,5732.998411
5.0,5,5733.383173
5.0,5,5733.672935
5.0,5,5733.841665
-3.0,2,5733.993272
-2.0,3,5734.211845
5.0,5,5734.500465
-2.468761,3,5734.753496
-2.0,3,5734.944468
5.0,5,5735.461818
5.0,5,5735.817678
5.0,5,5736.023554
5.0,5,5736.421215
5.0,5,5736.730694
-2.0,3,5736.911888
2.0,3,5737.09515
-1.0,4,5737.466831
3.0,4,5737.846542
5.0,5,5738.097702
5.0,5,5738.459738
-2.742999,3,5738.694577
5.0,5,5738.866011
-2.0,3,5739.109102
-2.0,3,5739.301607
-1.0,4,5739.471924
-3.0,2,5739.71979
-2.175214,3,5739.985975
-2.742999,3,5740.212722
5.0,5,5742.678001
-1.0,4,5742.908605
-1.0,4,5743.1867
5.0,5,5743.402342
-2.742999,3,5743.615004
5.0,5,5743.786416
5.0,5,5744.107866
5.0,5,5744.409583
-2.0,3,5746.260628
-2.468761,3,5746.553998
5.0,5,5746.923726
5.0,5,5747.261622
5.0,5,5747.537785
-3.0,2,5747.64826
5.0,5,5747.760255
-2.0,3,5747.977746
-2.0,3,5748.174379
5.0,5,5748.529166
5.0,5,5748.971564
5.0,5,5749.347723
4.0,4,5749.62893
5.0,5,5749.915943
5.0,5,5750.146214
-2.0,3,5750.371793
-3.0,2,5750.490357
5.0,5,5750.778082
-2.0,3,5750.956441
5.0,5,5751.241883
5.0,5,5751.50775
3.0,4,5751.83702
5.0,5,5752.069636
-2.742999,3,5752.296452
-2.0,3,5752.50118
5.0,5,5752.805393
-5.0,1,5752.8946
5.0,5,5753.160003
5.0,5,5753.441042
5.0,5,5753.694422
-3.0,2,5753.840677
-3.0,2,5754.010764
5.0,5,5754.386294
-1.0,4,5754.569976
3.0,4,5754.78863
5.0,5,5755.149042
-1.702039,4,5755.482666
5.0,5,5755.80801
4.0,4,5756.111926
5.0,5,5756.292975
5.0,5,5756.585324
4.0,4,5756.822355
5.0,5,5757.131897
5.0,5,5757.377083
3.0,4,5757.718039
5.0,5,5758.015312
5.0,5,5758.333558
3.0,4,5758.514322
5.0,5,5758.971629
2.0,3,5759.176311
-3.0,2,5759.346457
5.0,5,5759.68768
-2.0,3,5760.007976
3.0,4,5760.219867
5.0,5,5760.671636
-3.0,2,5760.781984
5.0,5,5761.164203
5.0,5,5761.496439
-1.0,4,5761.802251
-2.742999,3,5762.056301
5.0,5,5762.29925
-1.0,4,5762.563992
-2.0,3,5762.865315
5.0,5,5763.063249
-3.0,2,5763.244756
5.0,5,5763.522701
5.0,5,5763.876263
-1.0,4,5764.312808
4.0,4,5764.56812
4.0,4,5764.736663
-3.0,2,5764.941675
5.0,5,5765.267629
-2.0,3,5765.457774
-4.875676,1,5765.553371
-2.0,3,5765.841549
5.0,5,5766.235867
2.0,3,5766.517579
-2.0,3,5766.758503
-3.0,2,5766.981817
-2.0,3,5767.176039
-2.0,3,5767.448597
5.0,5,5767.860138
5.0,5,5768.162413
4.0,4,5768.305828
-2.468761,3,5768.490751
-5.0,1,5768.610912
5.0,5,5769.042024
-2.0,3,5769.271728
5.0,5,5769.597821
-2.0,3,5769.825887
-2.0,3,5769.969179
4.0,4,5770.196011
5.0,5,5770.490069
-2.0,3,5770.691251
-2.742999,3,5770.922509
-2.0,3,5771.181331
-2.0,3,5771.465799
-2.0,3,5771.604307
4.0,4,5772.016085
4.0,4,5772.257863
-2.175214,3,5772.535473
5.0,5,5772.887865
-3.0,2,5773.071407
5.0,5,5773.429213
3.0,4,5773.689196
-3.0,2,5773.92453
5.0,5,5774.304826
-3.0,2,5774.476756
5.0,5,5774.726928
5.0,5,5775.080076
-2.0,3,5775.359039
5.0,5,5775.611832
-3.0,2,5775.792607
5.0,5,5776.132393
-2.175214,3,5776.38884
4.0,4,5776.600729
5.0,5,5776.950286
5.0,5,5777.283192
2.0,3,5777.573134
5.0,5,5777.913576
-2.0,3,5778.210702
-2.0,3,5778.455017
3.0,4,5778.755087
-2.0,3,5778.940292
5.0,5,5779.291809
-2.0,3,5779.423333
2.0,3,5779.596723
5.0,5,5779.886431
5.0,5,5780.202112
5.0,5,5780.437981
5.0,5,5780.696196
4.0,4,5781.02355
4.0,4,5781.302221
-3.0,2,5781.469707
-2.0,3,5781.576898
5.0,5,5782.014628
-2.0,3,5782.259796
-1.0,4,5782.532348
5.0,5,5782.835566
5.0,5,5783.240744
5.0,5,5783.559617
-2.0,3,5783.729246
-3.697041,2,5783.901567
5.0,5,5784.305429
-3.0,2,5784.592166
2.0,3,5784.911263
-3.0,2,5785.135801
-3.0,2,5785.280621
5.0,5,5785.556553
5.0,5,5785.920232
-3.0,2,5786.19306
-2.742999,3,5786.366035
-3.0,2,5786.506473
5.0,5,5786.798439
-3.982694,2,5786.969633
5.0,5,5787.496008
-2.0,3,5787.900028
5.0,5,5788.371042
-2.0,3,5788.693594
5.0,5,5788.96766
5.0,5,5789.238738
-2.175214,3,5789.484117
5.0,5,5789.947654
5.0,5,5790.339703
5.0,5,5790.587808
5.0,5,5790.931716
-3.0,2,5791.111366
-3.0,2,5791.300305
5.0,5,5791.618934
5.0,5,5792.026058
-2.742999,3,5792.202107
-2.0,3,5792.468109
5.0,5,5792.724586
-2.0,3,5792.915191
4.0,4,5793.25543
-3.0,2,5793.450082
-3.0,2,5793.56245
-3.0,2,5793.835804
5.0,5,5794.192705
5.0,5,5794.368107
5.0,5,5794.578064
-2.0,3,5794.776645
5.0,5,5795.138765
5.0,5,5795.507487
-3.982694,2,5795.811476
5.0,5,5796.148353
5.0,5,5796.554819
3.0,4,5796.81991
-5.0,1,5796.970576
5.0,5,5797.320338
5.0,5,5797.690659
-2.0,3,5797.929839
-2.0,3,5798.208474
5.0,5,5798.466197
5.0,5,5798.734972
5.0,5,5799.148593
5.0,5,5799.426811
5.0,5,5799.739777
-1.0,4,5800.216864
5.0,5,5800.504852
5.0,5,5800.977688
5.0,5,5801.291244
5.0,5,5801.621549
5.0,5,5801.970576
5.0,5,5802.192579
4.0,4,5802.412011
-2.0,3,5802.712721
5.0,5,5803.058019
-2.0,3,5803.365801
-2.0,3,5803.65803
-1.0,4,5804.03054
5.0,5,5804.5347
5.0,5,5804.830642
5.0,5,5805.157863
5.0,5,5805.507472
-2.0,3,5805.743308
-3.697041,2,5805.946364
-2.0,3,5806.105778
5.0,5,5806.432204
-3.0,2,5806.588512
5.0,5,5806.84755
5.0,5,5807.180064
-2.742999,3,5807.386407
5.0,5,5807.726132
4.0,4,5807.921021
-2.0,3,5808.070638
5.0,5,5808.510924
-5.0,1,5808.61589
5.0,5,5809.026684
5.0,5,5809.385266
-2.0,3,5809.596438
4.0,4,5809.855331
-2.0,3,5810.062631
-2.0,3,5810.278494
5.0,5,5810.54496
5.0,5,5810.835378
2.0,3,5811.145552
5.0,5,5811.397526
5.0,5,5811.649421
2.0,3,5811.90391
5.0,5,5812.263964
5.0,5,5812.438683
-3.0,2,5812.607478
-2.0,3,5812.808566
-2.0,3,5813.028372
-2.468761,3,5813.195552
-3.0,2,5813.30072
2.0,3,5813.552327
5.0,5,5813.799684
-2.175214,3,5814.094945
5.0,5,5814.496848
4.0,4,5814.765982
5.0,5,5814.939921
5.0,5,5815.257804
5.0,5,5815.569256
4.0,4,5815.722974
5.0,5,5817.329722
-2.0,3,5817.544155
-1.429751,4,5817.875884
5.0,5,5818.136873
3.0,4,5818.417926
5.0,5,5818.816049
5.0,5,5819.113873
-5.0,1,5819.212672
5.0,5,5819.460542
-2.468761,3,5819.766386
-2.0,3,5819.98269
3.0,4,5820.250682
-3.0,2,5820.431972
5.0,5,5820.711609
5.0,5,5821.089628
-2.0,3,5821.370251
5.0,5,5821.629322
5.0,5,5821.892819
4.0,4,5822.109537
-2.0,3,5822.36617
5.0,5,5822.796554
5.0,5,5823.125852
-3.0,2,5823.284775
-3.0,2,5823.457823
-2.0,3,5823.621136
-3.0,2,5823.859478
4.0,4,5824.115076
-3.0,2,5824.253553
5.0,5,5824.576482
2.0,3,5824.82565
-2.0,3,5825.087521
5.0,5,5825.392866
5.0,5,5825.818067
5.0,5,5826.146712
5.0,5,5826.526154
5.0,5,5826.936165
5.0,5,5827.225921
5.0,5,5827.540806
-2.0,3,5827.826102
-2.175214,3,5828.070251
-2.0,3,5828.230074
5.0,5,5828.500677
5.0,5,5828.832048
5.0,5,5829.046486
5.0,5,5829.283948
-2.0,3,5829.472292
-2.0,3,5829.699806
5.0,5,5830.029259
-2.0,3,5830.258626
2.0,3,5830.556053
-3.0,2,5830.724829
5.0,5,5830.871407
5.0,5,5831.12679
5.0,5,5831.470766
5.0,5,5831.854789
5.0,5,5832.142534
2.0,3,5832.307816
-3.0,2,5832.530942
5.0,5,5832.843199
-2.0,3,5833.093479
-3.0,2,5833.33536
-3.0,2,5833.471256
5.0,5,5833.925771
-2.0,3,5834.191916
5.0,5,5834.712497
5.0,5,5834.938765
-2.0,3,5835.085716
5.0,5,5835.413085
5.0,5,5835.72772
5.0,5,5836.020913
4.0,4,5836.313464
-2.0,3,5836.562752
5.0,5,5836.823443
5.0,5,5837.081422
-3.0,2,5837.300654
5.0,5,5837.667599
5.0,5,5838.051596
5.0,5,5838.354512
5.0,5,5838.611338
5.0,5,5838.928508
-2.0,3,5839.189316
-5.0,1,5839.289997
2.0,3,5839.503954
-2.175214,3,5839.776198
5.0,5,5840.093565
5.0,5,5840.395543
-3.0,2,5840.530486
-1.138061,4,5840.831928
5.0,5,5841.02763
-1.0,4,5841.216304
5.0,5,5841.464802
2.0,3,5841.644664
5.0,5,5841.964365
5.0,5,5842.303189
-2.742999,3,5842.602575
5.0,5,5842.881465
-3.0,2,5843.023792
5.0,5,5843.308694
5.0,5,5843.515047
-2.0,3,5843.683012
5.0,5,5844.030913
-2.0,3,5844.23866
2.0,3,5844.595548
-2.0,3,5844.831404
2.0,3,5845.177538
-2.0,3,5845.381165
-2.175214,3,5845.600954
-2.0,3,5845.875298
-2.0,3,5846.095917
-2.0,3,5846.329624
-2.0,3,5846.597635
5.0,5,5846.884714
5.0,5,5847.17379
5.0,5,5847.470857
-2.0,3,5847.624061
-2.0,3,5847.955526
5.0,5,5848.388593
2.0,3,5848.626024
-3.0,2,5848.788071
5.0,5,5849.09586
-2.0,3,5849.271631
4.0,4,5849.569532
-2.0,3,5849.766244
5.0,5,5849.976064
-2.175214,3,5850.259867
5.0,5,5850.598313
5.0,5,5850.965966
5.0,5,5851.205419
-2.0,3,5851.478091
-2.0,3,5851.64887
5.0,5,5851.94102
5.0,5,5852.17977
-2.0,3,5852.384466
5.0,5,5852.601052
-2.0,3,5852.792153
-2.0,3,5853.015403
4.0,4,5853.371633
5.0,5,5853.677752
-2.0,3,5853.894925
5.0,5,5854.152606
-3.0,2,5854.294955
-2.0,3,5854.529519
5.0,5,5854.834374
-2.0,3,5855.042628
-4.0,1,5855.138807
5.0,5,5855.336415
-2.0,3,5855.521221
5.0,5,5855.732067
5.0,5,5856.20771
5.0,5,5856.506109
5.0,5,5856.837929
5.0,5,5857.251849
5.0,5,5857.515172
-3.0,2,5857.64625
3.0,4,5857.91235
5.0,5,5858.138415
-2.0,3,5858.353809
5.0,5,5858.576229
-2.0,3,5858.763559
-2.0,3,5858.919171
-1.138061,4,5859.114967
5.0,5,5859.490804
5.0,5,5859.726241
-2.0,3,5859.873817
4.0,4,5860.129871
-1.0,4,5860.460361
5.0,5,5860.773628
-3.0,2,5861.027737
-2.742999,3,5861.243218
-2.742999,3,5861.396176
2.0,3,5861.647866
-2.0,3,5861.842011
-3.0,2,5862.025687
-2.175214,3,5862.246819
-2.0,3,5862.425184
5.0,5,5862.611009
5.0,5,5862.962013
5.0,5,5863.251677
2.0,3,5863.437989
-2.0,3,5863.759135
-2.0,3,5863.907425
-2.468761,3,5864.118263
-2.468761,3,5864.279986
-2.175214,3,5864.539872
4.0,4,5864.780032
5.0,5,5865.002489
5.0,5,5865.274766
5.0,5,5865.563172
5.0,5,5866.057553
-2.175214,3,5866.320275
5.0,5,5866.588796
-1.0,4,5866.864696
5.0,5,5867.26512
-2.0,3,5867.416208
5.0,5,5867.707499
4.0,4,5867.969204
5.0,5,5868.25768
5.0,5,5868.580998
5.0,5,5868.822585
-2.0,3,5869.07395
-1.702039,4,5869.37167
5.0,5,5869.675212
-2.0,3,5869.934274
5.0,5,5870.265968
5.0,5,5870.52246
5.0,5,5870.736425
-2.0,3,5870.913331
-2.175214,3,5871.163146
5.0,5,5871.41248
5.0,5,5871.67803
2.0,3,5871.88578
5.0,5,5872.204654
5.0,5,5872.492849
4.0,4,5872.814104
-2.0,3,5872.943316
5.0,5,5873.24313
5.0,5,5873.583099
-3.0,2,5873.771802
5.0,5,5874.094629
-2.0,3,5874.344618
2.0,3,5874.621255
-3.0,2,5874.833027
-2.0,3,5875.047394
5.0,5,5875.419163
5.0,5,5875.766636
5.0,5,5876.108329
-3.697041,2,5876.255314
-2.742999,3,5876.4879
5.0,5,5876.717754
-4.0,1,5876.90222
5.0,5,5877.194184
4.0,4,5877.468942
5.0,5,5877.709023
-3.0,2,5877.846052
-2.0,3,5878.018446
5.0,5,5878.298625
-2.468761,3,5878.623122
4.0,4,5878.838629
-3.0,2,5879.004795
5.0,5,5879.204737
-2.0,3,5879.489894
2.0,3,5879.710015
5.0,5,5879.944325
-3.0,2,5880.155812
2.0,3,5880.323636
-3.0,2,5880.50403
3.0,4,5880.750097
5.0,5,5880.982066
5.0,5,5881.269921
-1.0,4,5881.547425
5.0,5,5881.974789
-2.0,3,5882.085955
0.0,5,5882.384042
4.0,4,5882.586325
-3.0,2,5882.796407
-4.0,1,5882.911357
5.0,5,5883.18732
5.0,5,5883.444855
5.0,5,5885.005455
5.0,5,5885.253541
-1.0,4,5885.688192
-2.0,3,5888.033896
-3.0,2,5888.203705
5.0,5,5888.435582
-2.0,3,5888.670444
5.0,5,5888.99563
5.0,5,5889.497487
-4.0,1,5889.599411
5.0,5,5890.059678
5.0,5,5890.327621
-2.0,3,5890.506005
-1.0,4,5890.754443
-2.0,3,5890.969444
-2.0,3,5891.239436
5.0,5,5891.507693
5.0,5,5891.907448
5.0,5,5892.173815
-3.0,2,5892.26172
5.0,5,5892.617515
5.0,5,5892.917646
0.0,5,5893.26322
3.0,4,5893.54535
5.0,5,5893.71564
-1.0,4,5893.939753
4.0,4,5894.165915
-2.0,3,5894.446557
-2.0,3,5894.688769
5.0,5,5894.978451
4.0,4,5895.216687
2.0,3,5895.431234
5.0,5,5895.825557
-2.0,3,5896.107531
-1.0,4,5896.49113
5.0,5,5896.795732
5.0,5,5897.159328
2.0,3,5897.301436
-2.0,3,5897.547747
5.0,5,5897.906214
-2.0,3,5898.019146
5.0,5,5898.333816
5.0,5,5898.606407
3.0,4,5898.802545
5.0,5,5899.053506
5.0,5,5899.322317
-2.0,3,5899.575963
-2.0,3,5899.782898
-2.0,3,5900.050716
3.0,4,5900.306427
5.0,5,5900.575928
5.0,5,5900.85392
5.0,5,5901.23804
5.0,5,5901.431615
5.0,5,5901.67405
4.0,4,5901.870016
-3.0,2,5902.040964
-3.0,2,5902.296536
-3.0,2,5902.42265
5.0,5,5902.800396
-2.0,3,5903.030868
5.0,5,5903.31097
5.0,5,5903.6778
-2.0,3,5903.926582
5.0,5,5904.322353
-2.0,3,5904.561805
5.0,5,5904.874665
5.0,5,5905.109675
5.0,5,5905.391977
5.0,5,5905.676373
5.0,5,5906.01722
-3.0,2,5906.16424
4.0,4,5906.551843
5.0,5,5906.829214
5.0,5,5907.418356
5.0,5,5907.684767
-2.468761,3,5907.905694
5.0,5,5908.114265
-2.0,3,5908.385492
5.0,5,5908.805914
5.0,5,5909.15576
-2.0,3,5909.425232
-3.982694,2,5909.608458
5.0,5,5910.009727
-3.0,2,5910.147425
5.0,5,5910.396456
-2.0,3,5910.651015
5.0,5,5910.995938
5.0,5,5911.503284
5.0,5,5911.754439
5.0,5,5912.055528
5.0,5,5912.298349
5.0,5,5912.520829
-3.0,2,5912.755136
-3.0,2,5912.907651
-2.0,3,5913.117448
5.0,5,5913.378845
-2.0,3,5913.529199
5.0,5,5913.900393
5.0,5,5914.252664
5.0,5,5914.539398
5.0,5,5914.805706
5.0,5,5915.032745
5.0,5,5915.311749
-3.0,2,5915.502601
5.0,5,5915.895695
-2.0,3,5916.111283
-2.0,3,5916.31662
-2.0,3,5916.530629
-2.0,3,5916.793657
5.0,5,5916.994204
-2.0,3,5917.216654
5.0,5,5917.581766
-2.0,3,5917.713368
-2.0,3,5917.980201
5.0,5,5918.247943
5.0,5,5918.687822
5.0,5,5918.945661
5.0,5,5919.313016
5.0,5,5919.762168
5.0,5,5920.226373
5.0,5,5920.503412
5.0,5,5920.842823
-2.0,3,5921.014967
5.0,5,5921.382045
5.0,5,5921.746443
-2.0,3,5922.004594
5.0,5,5922.434049
5.0,5,5922.782591
5.0,5,5923.044574
5.0,5,5923.335924
5.0,5,5923.635241
5.0,5,5923.885292
-2.0,3,5924.084154
5.0,5,5924.380498
-4.0041,1,5924.480298
5.0,5,5924.756468
-2.0,3,5924.913253
