#{"t_start": 1745397208.6728308, "env_id": "intersection-v0"}
r,l,t
-2.0,3,2435.030699
5.0,5,2435.261276
-2.0,3,2435.547262
5.0,5,2435.891185
-1.0,4,2436.206665
5.0,5,2436.577223
-2.0,3,2436.780047
-3.0,2,2436.94328
-3.0,2,2437.159103
-2.0,3,2437.398721
-2.0,3,2437.604908
5.0,5,2437.768022
5.0,5,2439.427013
5.0,5,2439.712192
-2.0,3,2439.914753
-2.0,3,2440.157568
5.0,5,2440.364718
-2.175214,3,2440.635794
5.0,5,2441.044905
5.0,5,2441.422011
5.0,5,2441.808325
-2.175214,3,2442.065141
4.0,4,2442.240846
-1.138061,4,2442.441293
5.0,5,2442.619767
5.0,5,2442.904061
-3.0,2,2443.116942
-3.0,2,2443.334887
5.0,5,2443.667152
5.0,5,2443.982665
5.0,5,2444.342294
5.0,5,2444.743569
5.0,5,2445.00364
5.0,5,2445.340612
5.0,5,2445.547673
5.0,5,2445.842861
5.0,5,2446.081122
-2.0,3,2446.268682
2.0,3,2446.585526
5.0,5,2446.905515
5.0,5,2447.328082
-2.0,3,2447.545843
5.0,5,2447.915496
5.0,5,2448.25737
5.0,5,2448.674872
5.0,5,2448.896151
-1.138061,4,2449.243782
5.0,5,2449.748785
5.0,5,2450.179787
5.0,5,2450.577538
-2.742999,3,2450.785333
-1.0,4,2451.186062
-2.175214,3,2451.461539
5.0,5,2451.893346
-2.0,3,2452.219819
-3.0,2,2452.388988
5.0,5,2453.060569
4.0,4,2453.30339
0.0,5,2453.691864
-3.0,2,2453.841267
-2.0,3,2454.211335
5.0,5,2454.527034
5.0,5,2454.776729
-2.0,3,2454.967551
-2.175214,3,2455.165348
5.0,5,2455.563314
3.0,4,2455.902811
5.0,5,2456.411159
5.0,5,2456.612543
5.0,5,2456.8253
2.0,3,2457.063748
5.0,5,2457.293796
5.0,5,2457.580262
2.0,3,2457.806827
5.0,5,2458.053555
5.0,5,2458.317955
-1.0,4,2458.554837
5.0,5,2458.887959
-2.468761,3,2459.056485
5.0,5,2459.390658
5.0,5,2459.750025
-1.0,4,2460.158654
-2.742999,3,2460.38548
5.0,5,2460.655522
-2.0,3,2461.033216
5.0,5,2461.406897
4.0,4,2461.638925
5.0,5,2461.875799
5.0,5,2462.350946
-2.0,3,2462.683743
-3.0,2,2462.848054
-2.0,3,2462.995097
-2.0,3,2463.226626
5.0,5,2463.588157
5.0,5,2463.87379
-3.0,2,2464.064733
5.0,5,2464.33988
4.0,4,2464.662752
-2.0,3,2464.987715
-2.0,3,2465.245826
5.0,5,2465.52487
5.0,5,2465.80133
-2.0,3,2466.04347
5.0,5,2466.537771
5.0,5,2466.883055
-2.175214,3,2467.095267
5.0,5,2467.497109
5.0,5,2467.664073
-3.0,2,2467.900574
-2.742999,3,2468.069798
-2.0,3,2468.277454
-2.0,3,2468.467649
5.0,5,2468.952422
-1.0,4,2469.183144
4.0,4,2469.437039
5.0,5,2469.677162
4.0,4,2469.873197
2.0,3,2470.102349
-1.0,4,2470.422489
5.0,5,2470.588838
2.0,3,2470.785135
5.0,5,2471.072248
2.0,3,2471.195113
5.0,5,2471.49943
5.0,5,2471.701033
-2.742999,3,2471.898082
-2.0,3,2472.126915
5.0,5,2472.435078
5.0,5,2472.921852
-2.0,3,2473.201149
5.0,5,2473.456164
-2.0,3,2473.593699
5.0,5,2474.083255
5.0,5,2474.407432
-2.0,3,2474.588607
5.0,5,2474.844813
5.0,5,2475.181196
4.0,4,2475.507713
5.0,5,2475.883401
-0.131712,5,2476.188226
-2.0,3,2476.42283
-2.468761,3,2476.636523
4.0,4,2476.791087
5.0,5,2476.993457
5.0,5,2477.293637
0.0,5,2477.771925
5.0,5,2478.058123
5.0,5,2478.497407
5.0,5,2478.743505
5.0,5,2479.103904
5.0,5,2479.499979
4.0,4,2479.781306
-5.0,1,2479.885772
5.0,5,2480.189748
5.0,5,2480.638461
-3.0,2,2480.891795
-1.0,4,2481.256817
-3.0,2,2481.480215
-3.0,2,2481.627728
5.0,5,2481.991991
-3.0,2,2482.257052
5.0,5,2482.696075
-3.0,2,2482.880993
5.0,5,2483.364908
0.0,5,2483.610069
-3.0,2,2483.770952
4.0,4,2484.080477
5.0,5,2484.43712
-2.0,3,2484.658084
2.0,3,2484.888855
5.0,5,2485.270634
-2.468761,3,2485.533415
-3.0,2,2485.753423
4.0,4,2485.977208
5.0,5,2486.42212
-2.0,3,2486.572238
5.0,5,2487.114643
-3.0,2,2487.340751
-2.0,3,2487.540503
-2.468761,3,2487.822549
-4.0,1,2487.951096
-2.0,3,2488.128691
-1.0,4,2488.370995
-2.468761,3,2488.550466
5.0,5,2488.859534
2.0,3,2489.078684
5.0,5,2489.436815
-2.0,3,2489.632287
5.0,5,2490.101753
5.0,5,2490.414729
-3.0,2,2490.577224
-2.0,3,2490.788926
-2.0,3,2490.958564
-2.175214,3,2491.217915
5.0,5,2491.547631
-2.0,3,2491.896105
5.0,5,2492.253541
4.0,4,2492.525432
-2.468761,3,2492.795028
5.0,5,2493.229411
5.0,5,2493.616696
5.0,5,2493.985636
5.0,5,2494.42919
-3.0,2,2494.62742
5.0,5,2495.01516
5.0,5,2495.282146
-2.0,3,2495.520112
5.0,5,2495.815192
5.0,5,2496.199933
4.0,4,2496.400896
-2.0,3,2496.625011
5.0,5,2496.768853
5.0,5,2497.111573
2.0,3,2497.344604
4.0,4,2497.676864
4.0,4,2497.966733
5.0,5,2498.339304
5.0,5,2498.674868
5.0,5,2498.920447
-2.468761,3,2499.197804
-1.429751,4,2499.446346
-3.0,2,2499.595615
-2.0,3,2499.728446
5.0,5,2500.039738
-2.0,3,2500.268922
-1.0,4,2500.5206
5.0,5,2500.779392
5.0,5,2501.061737
4.0,4,2501.283995
-2.0,3,2501.461584
5.0,5,2501.732371
-2.742999,3,2501.963837
-3.0,2,2502.287078
-1.0,4,2502.603767
5.0,5,2502.883338
-2.175214,3,2503.029179
-3.0,2,2503.267396
-1.0,4,2503.578266
5.0,5,2503.92589
-3.0,2,2504.138409
-2.0,3,2504.403765
5.0,5,2504.749446
5.0,5,2505.003717
5.0,5,2505.636501
5.0,5,2506.299801
5.0,5,2506.612333
5.0,5,2507.243362
5.0,5,2507.697696
5.0,5,2507.872044
5.0,5,2508.377536
5.0,5,2508.624774
5.0,5,2509.217509
2.0,3,2509.435676
5.0,5,2509.777103
5.0,5,2510.084607
-2.0,3,2510.302965
5.0,5,2510.694658
5.0,5,2510.937192
-3.0,2,2511.122506
-2.0,3,2511.369774
5.0,5,2513.276757
5.0,5,2513.673186
4.0,4,2513.915321
-0.423084,5,2514.400689
-2.0,3,2514.65862
4.0,4,2514.970292
-2.0,3,2515.315212
5.0,5,2515.624521
-2.0,3,2515.80132
2.0,3,2516.00442
5.0,5,2516.29788
5.0,5,2516.710557
5.0,5,2517.194865
-2.0,3,2517.445713
5.0,5,2517.638734
-2.0,3,2517.87983
5.0,5,2518.281188
5.0,5,2518.601101
-2.0,3,2518.947335
5.0,5,2519.327088
3.0,4,2519.522321
2.0,3,2519.688716
-1.0,4,2519.948187
5.0,5,2520.241363
-2.0,3,2520.43145
-2.0,3,2520.700274
5.0,5,2520.944556
-2.468761,3,2521.16206
-2.0,3,2521.30699
-2.0,3,2521.527899
-1.0,4,2521.696579
-2.0,3,2521.887137
5.0,5,2522.246319
5.0,5,2522.466283
5.0,5,2522.888417
5.0,5,2523.266093
5.0,5,2523.551334
5.0,5,2523.884692
5.0,5,2524.188064
-3.0,2,2524.353319
5.0,5,2524.632977
5.0,5,2524.950662
4.0,4,2525.163019
-2.0,3,2525.402661
5.0,5,2525.761002
-2.0,3,2525.962114
5.0,5,2526.420772
-2.0,3,2526.594818
-2.0,3,2526.861964
3.0,4,2527.042443
4.0,4,2527.274756
5.0,5,2527.552916
2.0,3,2527.734669
-2.0,3,2528.008468
4.0,4,2528.245248
5.0,5,2528.607499
5.0,5,2528.990783
-2.0,3,2529.234379
-2.0,3,2529.490546
5.0,5,2529.96646
5.0,5,2530.337315
5.0,5,2530.59774
-2.0,3,2530.85451
-1.0,4,2531.063167
5.0,5,2531.618091
5.0,5,2531.970064
-3.0,2,2532.128546
-2.0,3,2532.438479
-2.0,3,2532.681442
-3.0,2,2532.906145
2.0,3,2533.082231
5.0,5,2533.420279
5.0,5,2533.84081
5.0,5,2534.028568
-3.0,2,2534.270492
-2.0,3,2534.506387
-2.175214,3,2534.714712
2.0,3,2534.974689
2.0,3,2535.212787
5.0,5,2535.515388
-2.0,3,2535.785163
5.0,5,2536.112267
5.0,5,2536.248283
-1.0,4,2536.501798
-2.175214,3,2536.719732
-2.0,3,2536.850763
-2.0,3,2536.983214
-2.0,3,2537.252585
-3.0,2,2537.619579
2.0,3,2537.76776
5.0,5,2538.042238
5.0,5,2538.372362
-2.0,3,2538.625156
5.0,5,2538.940938
-2.468761,3,2539.245821
-2.0,3,2539.438067
5.0,5,2539.759864
-2.0,3,2539.899205
-3.0,2,2540.105972
5.0,5,2540.499175
-3.0,2,2540.844716
-3.0,2,2541.029155
5.0,5,2541.352267
-2.0,3,2541.579746
-2.0,3,2541.706195
-2.0,3,2541.907467
5.0,5,2542.137777
-2.0,3,2542.388562
5.0,5,2542.75597
5.0,5,2542.985145
5.0,5,2543.190277
-2.0,3,2543.318774
-2.0,3,2543.474843
5.0,5,2543.824683
5.0,5,2544.121617
-2.0,3,2544.309355
4.0,4,2544.542507
5.0,5,2544.926973
-2.468761,3,2545.07776
5.0,5,2545.33828
-3.0,2,2545.551739
-2.0,3,2545.840307
4.0,4,2546.165827
-2.0,3,2546.33634
4.0,4,2546.753101
-2.0,3,2546.999223
5.0,5,2547.379164
5.0,5,2547.810155
5.0,5,2548.093455
5.0,5,2548.370734
-1.702039,4,2548.706268
5.0,5,2548.925948
-3.0,2,2549.151394
5.0,5,2549.416164
5.0,5,2549.781559
5.0,5,2549.988577
-1.0,4,2550.187163
5.0,5,2550.466081
-1.0,4,2550.73143
-1.0,4,2550.961813
4.0,4,2551.203756
5.0,5,2551.47481
5.0,5,2551.763157
-2.0,3,2551.882919
5.0,5,2552.293637
5.0,5,2552.509117
-2.0,3,2552.677813
5.0,5,2552.896665
4.0,4,2553.206096
4.0,4,2553.468947
5.0,5,2553.874581
-2.0,3,2554.113747
5.0,5,2554.448107
-3.0,2,2554.655463
5.0,5,2554.9792
5.0,5,2555.229707
5.0,5,2555.522025
-2.0,3,2555.765151
-2.175214,3,2555.975907
-3.0,2,2556.141277
5.0,5,2556.43354
5.0,5,2556.848241
5.0,5,2557.072282
-2.0,3,2557.304624
5.0,5,2557.495765
5.0,5,2557.786401
5.0,5,2558.103113
5.0,5,2558.319074
5.0,5,2558.5808
-2.0,3,2558.844715
5.0,5,2559.134715
-2.0,3,2559.37956
4.0,4,2559.612708
5.0,5,2559.976992
5.0,5,2560.23522
5.0,5,2560.792794
4.0,4,2560.956595
2.0,3,2561.146596
5.0,5,2561.479508
5.0,5,2561.729432
5.0,5,2562.1831
5.0,5,2562.448818
5.0,5,2562.782107
5.0,5,2563.225071
4.0,4,2563.505364
5.0,5,2563.714588
-2.0,3,2563.933561
-1.0,4,2564.217245
5.0,5,2564.614611
5.0,5,2564.979356
-3.0,2,2565.166377
-2.742999,3,2565.359266
5.0,5,2565.724792
-2.0,3,2565.866567
-2.0,3,2566.102771
-2.468761,3,2566.290972
-0.131712,5,2566.70452
5.0,5,2566.968739
-4.0041,1,2567.060481
-2.0,3,2567.275627
5.0,5,2567.630039
5.0,5,2568.019951
5.0,5,2568.353457
-1.0,4,2568.679357
5.0,5,2569.047987
5.0,5,2569.256906
-2.0,3,2569.551227
-2.0,3,2569.696866
5.0,5,2569.936369
-3.0,2,2570.180619
-2.0,3,2570.406481
-2.0,3,2570.624381
-3.0,2,2570.757802
-2.0,3,2570.964716
4.0,4,2571.138384
5.0,5,2571.287652
-2.742999,3,2571.459945
5.0,5,2571.65227
-2.0,3,2571.80353
5.0,5,2572.108928
5.0,5,2572.37319
5.0,5,2572.713078
-3.0,2,2572.948776
-2.0,3,2573.197467
-3.0,2,2573.461659
5.0,5,2573.748584
-2.0,3,2573.945714
-2.468761,3,2574.179927
-2.0,3,2574.391881
-2.0,3,2574.708862
5.0,5,2574.934294
5.0,5,2575.281313
5.0,5,2575.669524
-3.0,2,2575.785313
5.0,5,2576.09587
5.0,5,2576.334315
-2.468761,3,2576.509279
-3.0,2,2576.688261
3.0,4,2577.062477
-2.0,3,2577.315808
5.0,5,2577.59668
-2.0,3,2577.890532
5.0,5,2578.349836
-2.0,3,2578.614244
-3.982694,2,2578.778213
-2.0,3,2578.971762
5.0,5,2579.337825
-1.0,4,2579.680599
5.0,5,2579.925428
3.0,4,2580.193266
5.0,5,2580.506448
-3.0,2,2580.679764
5.0,5,2582.416165
5.0,5,2582.786633
-3.0,2,2582.995095
5.0,5,2583.398912
5.0,5,2583.632157
-2.175214,3,2583.862379
-2.0,3,2584.156892
-2.0,3,2584.304521
-2.0,3,2584.458796
4.0,4,2584.741035
5.0,5,2585.167709
5.0,5,2585.369069
5.0,5,2585.880078
-2.175214,3,2586.102747
2.0,3,2586.356519
-3.982694,2,2586.508547
5.0,5,2586.819699
5.0,5,2587.12062
5.0,5,2587.412903
5.0,5,2587.800749
-3.0,2,2588.004219
-2.742999,3,2588.326077
5.0,5,2588.558065
5.0,5,2588.860997
-2.0,3,2589.09913
-1.0,4,2589.481955
4.0,4,2589.808141
-1.429751,4,2590.045069
-1.702039,4,2590.519655
5.0,5,2590.962997
5.0,5,2591.326317
5.0,5,2591.68205
-2.0,3,2591.865844
5.0,5,2592.175099
5.0,5,2592.61745
-4.0,1,2592.756402
4.0,4,2593.187364
5.0,5,2593.555923
4.0,4,2593.761621
-2.0,3,2594.029387
5.0,5,2594.436592
-2.0,3,2594.633178
3.0,4,2594.964849
-2.742999,3,2595.179659
-3.0,2,2595.353481
-2.0,3,2595.665894
-2.0,3,2595.893585
5.0,5,2596.314723
3.0,4,2596.592718
5.0,5,2596.880127
5.0,5,2597.238285
5.0,5,2597.532387
-2.0,3,2597.70978
5.0,5,2597.932714
5.0,5,2598.133419
-1.0,4,2598.356085
-2.175214,3,2598.530966
5.0,5,2598.739627
3.0,4,2598.95164
3.0,4,2599.184172
5.0,5,2599.539313
5.0,5,2599.750894
-2.0,3,2600.067692
4.0,4,2600.416737
5.0,5,2600.680584
-2.0,3,2600.996218
5.0,5,2601.30185
-5.0,1,2601.45713
-2.0,3,2601.632214
5.0,5,2602.052427
5.0,5,2602.508095
2.0,3,2602.717335
5.0,5,2603.021168
5.0,5,2603.358473
5.0,5,2603.517696
-2.0,3,2603.689635
-2.0,3,2603.822175
5.0,5,2604.087285
-5.0,1,2604.228501
5.0,5,2604.647278
-3.0,2,2604.794866
5.0,5,2605.087687
3.0,4,2605.405503
-2.0,3,2605.58223
4.0,4,2605.805457
-2.742999,3,2605.999986
3.0,4,2606.440923
5.0,5,2606.84317
-2.468761,3,2607.024405
5.0,5,2607.329486
2.0,3,2607.631856
-2.0,3,2607.843595
5.0,5,2608.14099
5.0,5,2608.536429
5.0,5,2608.843025
5.0,5,2609.00457
5.0,5,2609.333372
5.0,5,2609.534176
-3.0,2,2609.687364
5.0,5,2610.000786
5.0,5,2610.304888
5.0,5,2610.73648
5.0,5,2610.951522
-4.0,1,2611.175045
-1.0,4,2611.484411
5.0,5,2611.828464
5.0,5,2612.038346
5.0,5,2612.355047
5.0,5,2612.741614
-3.0,2,2612.928311
-3.0,2,2613.080534
5.0,5,2613.292312
-2.175214,3,2613.499941
3.0,4,2613.820112
-2.742999,3,2614.045943
5.0,5,2614.444246
5.0,5,2614.699234
5.0,5,2615.230472
-1.0,4,2615.450552
5.0,5,2615.646396
2.0,3,2615.826405
-3.0,2,2616.038122
2.0,3,2616.306152
-2.0,3,2616.526033
-2.0,3,2616.738297
-3.0,2,2616.952812
-2.175214,3,2617.218937
-2.175214,3,2617.516133
-2.0,3,2617.852315
5.0,5,2618.127105
5.0,5,2618.390627
5.0,5,2618.761468
5.0,5,2619.258626
0.0,5,2619.627558
-1.0,4,2619.970339
5.0,5,2620.357127
5.0,5,2620.616573
5.0,5,2620.781318
4.0,4,2621.074878
5.0,5,2621.490641
3.0,4,2621.741708
5.0,5,2621.998425
-2.0,3,2622.271143
5.0,5,2622.61161
5.0,5,2623.141418
-2.0,3,2623.31893
-2.742999,3,2623.530722
5.0,5,2623.816036
2.0,3,2623.981164
-1.0,4,2624.256545
5.0,5,2624.704181
5.0,5,2624.980392
5.0,5,2625.262566
-3.0,2,2625.531803
5.0,5,2625.85485
-5.0,1,2625.933376
-2.0,3,2626.134952
5.0,5,2626.343394
-1.0,4,2626.600456
5.0,5,2626.830573
-2.0,3,2627.148649
-3.0,2,2627.366319
-3.982694,2,2627.51245
-2.468761,3,2627.755685
-2.175214,3,2627.951745
5.0,5,2628.362277
-2.0,3,2628.574122
-5.0,1,2628.748936
5.0,5,2629.048035
5.0,5,2629.245299
5.0,5,2629.567812
5.0,5,2629.983067
-2.0,3,2630.23896
5.0,5,2630.564374
-1.138061,4,2630.768688
-2.0,3,2630.919277
-2.0,3,2631.085698
3.0,4,2631.413327
-1.0,4,2631.782433
5.0,5,2632.048691
-3.0,2,2632.24908
5.0,5,2632.512032
-3.0,2,2632.59459
-2.0,3,2632.81933
5.0,5,2633.178671
-2.468761,3,2633.417842
-2.742999,3,2633.718827
-2.0,3,2633.937148
5.0,5,2634.491353
5.0,5,2634.808916
-3.068023,2,2635.005781
5.0,5,2635.413322
-2.0,3,2635.690069
5.0,5,2635.950413
2.0,3,2636.162639
-1.0,4,2636.467636
5.0,5,2636.771386
-2.0,3,2636.979625
2.0,3,2637.186801
5.0,5,2637.527499
5.0,5,2637.845972
-2.0,3,2638.039279
5.0,5,2638.400115
-2.0,3,2638.784101
5.0,5,2639.117001
-2.0,3,2639.321619
5.0,5,2639.538035
3.0,4,2639.764669
-2.0,3,2640.039458
5.0,5,2640.467694
5.0,5,2640.650764
5.0,5,2640.933186
-1.0,4,2641.244922
-2.468761,3,2641.427508
5.0,5,2641.766707
-4.0041,1,2641.911864
5.0,5,2642.190201
5.0,5,2642.572873
-3.0,2,2642.732562
5.0,5,2643.161568
-0.131712,5,2643.696292
-2.0,3,2643.847781
5.0,5,2644.333327
-2.468761,3,2644.585326
5.0,5,2644.940897
5.0,5,2645.367693
-2.468761,3,2645.5041
-2.0,3,2645.727656
5.0,5,2646.044027
5.0,5,2646.362957
5.0,5,2646.650163
-1.0,4,2646.91729
5.0,5,2647.264613
-2.0,3,2647.571038
-2.468761,3,2647.856863
-2.0,3,2648.121258
-3.0,2,2648.261426
-2.0,3,2648.505133
-2.0,3,2648.771432
-3.0,2,2648.940841
5.0,5,2649.2841
5.0,5,2649.540031
2.0,3,2649.752777
3.0,4,2650.04564
5.0,5,2650.35316
5.0,5,2650.623
5.0,5,2651.003385
-2.0,3,2651.246165
-2.0,3,2651.495318
5.0,5,2651.732898
5.0,5,2652.075547
5.0,5,2652.341576
-2.468761,3,2652.630319
-2.0,3,2652.84118
5.0,5,2654.640779
-1.0,4,2654.888523
-1.0,4,2655.147767
5.0,5,2655.38593
3.0,4,2655.729236
-2.0,3,2656.005692
5.0,5,2656.420694
4.0,4,2656.682054
-3.0,2,2656.878168
-2.0,3,2657.100752
-2.0,3,2657.398921
-2.0,3,2657.651255
5.0,5,2657.931093
-2.0,3,2658.108296
-1.0,4,2658.67404
5.0,5,2659.146331
5.0,5,2659.34716
-1.0,4,2659.695078
2.0,3,2659.912976
5.0,5,2660.249895
5.0,5,2660.527346
5.0,5,2660.744019
5.0,5,2661.064727
5.0,5,2661.276237
4.0,4,2661.464612
5.0,5,2661.796961
-2.0,3,2662.042738
5.0,5,2662.34843
5.0,5,2662.734187
-2.175214,3,2662.924107
-2.0,3,2663.137154
5.0,5,2663.436961
5.0,5,2663.835536
5.0,5,2664.289905
5.0,5,2664.54086
5.0,5,2664.8617
2.0,3,2665.090626
-2.0,3,2665.311723
5.0,5,2665.609775
5.0,5,2665.886241
5.0,5,2666.121033
3.0,4,2666.418733
4.0,4,2666.764735
5.0,5,2667.027356
5.0,5,2667.312294
5.0,5,2667.574228
5.0,5,2668.138751
5.0,5,2668.38598
-3.0,2,2668.515578
-3.0,2,2668.727249
-2.0,3,2668.922362
5.0,5,2669.149481
5.0,5,2669.312391
5.0,5,2669.672751
-3.0,2,2669.852725
-2.0,3,2670.121067
5.0,5,2670.410102
-3.0,2,2670.612847
-3.0,2,2670.780144
-2.0,3,2671.083189
5.0,5,2671.419871
-2.0,3,2671.713278
5.0,5,2671.98998
5.0,5,2672.285285
4.0,4,2672.476613
5.0,5,2672.77163
5.0,5,2673.03982
5.0,5,2673.301137
5.0,5,2673.566782
-2.0,3,2673.84973
4.0,4,2674.244009
2.0,3,2674.537415
5.0,5,2674.805787
4.0,4,2675.042545
-2.0,3,2675.333339
5.0,5,2675.632092
-2.0,3,2675.819682
-2.0,3,2675.991347
5.0,5,2676.269245
5.0,5,2676.493219
-2.175214,3,2676.714318
-2.0,3,2676.902564
-2.0,3,2677.085524
5.0,5,2677.295126
4.0,4,2677.552577
5.0,5,2677.825722
-2.742999,3,2678.154594
-2.0,3,2678.490038
4.0,4,2678.789809
-3.0,2,2678.959387
-2.0,3,2679.248041
-1.0,4,2679.573412
5.0,5,2679.87694
5.0,5,2680.090882
-2.0,3,2680.381495
4.0,4,2680.620817
5.0,5,2680.928089
5.0,5,2681.268659
5.0,5,2681.52099
4.0,4,2681.739482
5.0,5,2681.979257
-1.0,4,2682.207245
5.0,5,2682.432575
5.0,5,2682.751063
-3.0,2,2682.912174
-2.0,3,2683.138421
5.0,5,2683.409917
5.0,5,2683.678781
5.0,5,2683.97134
4.0,4,2684.174098
-2.175214,3,2684.482826
-2.0,3,2684.662048
4.0,4,2684.987024
-2.0,3,2685.212022
-2.175214,3,2685.535509
5.0,5,2685.895417
-1.429751,4,2686.124486
5.0,5,2686.308835
-2.175214,3,2686.610847
-3.0,2,2686.831552
5.0,5,2687.132793
-2.0,3,2687.362612
-2.0,3,2687.67934
5.0,5,2688.056761
-2.175214,3,2688.279793
-2.0,3,2688.540679
5.0,5,2688.902372
5.0,5,2689.219762
5.0,5,2689.515763
5.0,5,2689.871971
5.0,5,2690.196722
-2.0,3,2690.466282
5.0,5,2690.682307
5.0,5,2691.051151
-2.0,3,2691.290106
5.0,5,2691.628715
-2.0,3,2691.847021
5.0,5,2692.140368
-2.0,3,2692.401954
-2.742999,3,2692.681339
-3.0,2,2692.882151
2.0,3,2693.283979
5.0,5,2693.598839
5.0,5,2694.138008
5.0,5,2694.457064
5.0,5,2694.772502
2.0,3,2695.04401
5.0,5,2695.180569
3.0,4,2695.462356
5.0,5,2695.748179
5.0,5,2696.161701
-3.0,2,2696.361704
-3.0,2,2696.505517
5.0,5,2696.971494
4.0,4,2697.299775
-3.0,2,2697.415336
-2.0,3,2697.68715
5.0,5,2697.896049
5.0,5,2698.152529
-2.0,3,2698.328151
5.0,5,2698.604595
5.0,5,2698.826932
-2.0,3,2699.024836
5.0,5,2699.269879
-2.0,3,2699.490473
-3.0,2,2699.636
5.0,5,2700.045697
5.0,5,2700.412006
5.0,5,2700.689878
5.0,5,2701.243982
-2.0,3,2701.557258
5.0,5,2702.132493
-2.0,3,2702.258312
-2.0,3,2702.472795
5.0,5,2702.792719
5.0,5,2703.1197
-2.0,3,2703.294062
-2.0,3,2703.501431
4.0,4,2703.771072
5.0,5,2704.170969
-2.0,3,2704.515378
5.0,5,2704.862567
-2.0,3,2705.105556
5.0,5,2705.405765
3.0,4,2705.634307
5.0,5,2705.847266
5.0,5,2706.098763
-2.0,3,2706.27832
-3.0,2,2706.529972
5.0,5,2706.932468
5.0,5,2707.335332
5.0,5,2707.629643
4.0,4,2707.909337
-2.468761,3,2708.094746
5.0,5,2708.392344
-1.0,4,2708.747657
-3.0,2,2708.951247
5.0,5,2709.284853
-3.0,2,2709.522223
5.0,5,2709.783291
4.0,4,2709.977914
5.0,5,2710.261297
-2.0,3,2710.432833
5.0,5,2710.679886
5.0,5,2711.049403
-2.0,3,2711.249938
-2.0,3,2711.425167
5.0,5,2711.954134
-5.0,1,2712.055053
-2.0,3,2712.262389
-1.138061,4,2712.582285
5.0,5,2712.877128
-2.0,3,2713.136339
4.0,4,2713.326686
5.0,5,2713.6742
-2.0,3,2713.892837
5.0,5,2714.224163
-2.0,3,2714.44091
-2.0,3,2714.742664
5.0,5,2715.127603
-1.0,4,2715.36991
-2.175214,3,2715.643095
5.0,5,2715.998347
4.0,4,2716.286333
-2.0,3,2716.495553
-2.0,3,2716.704331
-2.0,3,2716.936552
-2.0,3,2717.155637
-2.0,3,2717.399078
3.0,4,2717.679095
-3.0,2,2717.880116
-2.0,3,2718.151135
-5.0,1,2718.252876
-3.392624,2,2718.459401
5.0,5,2718.744147
-3.0,2,2718.907505
-3.0,2,2719.018485
-1.0,4,2719.326524
-2.0,3,2719.611948
-3.0,2,2719.753192
5.0,5,2720.161565
-2.468761,3,2720.342581
5.0,5,2720.712698
-3.0,2,2720.932036
-2.0,3,2721.228528
5.0,5,2721.527515
5.0,5,2721.891069
5.0,5,2722.122785
5.0,5,2722.472945
4.0,4,2722.720966
-2.0,3,2722.922914
-2.0,3,2723.135776
5.0,5,2723.398766
-2.0,3,2725.246209
-2.0,3,2725.480372
5.0,5,2725.798819
-2.175214,3,2726.035244
5.0,5,2726.48268
4.0,4,2726.856965
-1.0,4,2727.268869
-3.0,2,2727.486489
-2.468761,3,2727.819837
5.0,5,2728.204021
5.0,5,2728.485941
5.0,5,2728.786751
-2.0,3,2729.061561
5.0,5,2729.324734
5.0,5,2729.770645
-2.0,3,2730.000744
-1.429751,4,2730.293932
-2.0,3,2730.515885
5.0,5,2730.845072
-2.175214,3,2731.159313
5.0,5,2731.530742
-2.0,3,2731.818894
5.0,5,2732.191485
-2.0,3,2732.488544
-3.068023,2,2732.678169
5.0,5,2733.081952
5.0,5,2733.339314
5.0,5,2733.761552
-2.0,3,2734.146924
-2.0,3,2734.338247
5.0,5,2734.701372
-2.742999,3,2735.007875
5.0,5,2735.362341
-3.0,2,2735.630615
5.0,5,2736.039114
2.0,3,2736.294953
-2.742999,3,2736.514016
-2.0,3,2736.825052
-2.175214,3,2737.122177
5.0,5,2737.543025
-3.0,2,2737.745996
-2.0,3,2738.073247
-2.0,3,2738.306174
5.0,5,2738.761665
5.0,5,2739.039065
2.0,3,2739.229508
-3.0,2,2739.390393
5.0,5,2739.645671
5.0,5,2739.966697
4.0,4,2740.30826
-3.0,2,2740.447218
-2.175214,3,2740.669143
5.0,5,2740.909205
5.0,5,2741.288939
5.0,5,2741.676613
5.0,5,2741.984152
-2.0,3,2742.26267
5.0,5,2742.688186
5.0,5,2742.963851
5.0,5,2743.21081
-2.742999,3,2743.388195
-2.742999,3,2743.59248
-2.0,3,2743.780957
-2.468761,3,2743.974716
-2.742999,3,2744.183185
5.0,5,2744.498927
-3.0,2,2744.672642
5.0,5,2745.055813
5.0,5,2745.420751
-1.702039,4,2745.756815
5.0,5,2746.038494
-2.468761,3,2746.306654
5.0,5,2746.604067
-2.0,3,2746.841629
5.0,5,2747.075083
4.0,4,2747.277606
-2.0,3,2747.550658
-2.0,3,2747.812352
5.0,5,2748.220295
-2.0,3,2748.476157
5.0,5,2748.730936
-2.468761,3,2748.972932
5.0,5,2749.229876
5.0,5,2749.674145
5.0,5,2749.908202
-3.697041,2,2750.093806
4.0,4,2750.368246
2.0,3,2750.524107
5.0,5,2750.73836
-2.0,3,2750.967975
-2.0,3,2751.12145
-3.0,2,2751.192353
-1.0,4,2751.450793
2.0,3,2751.697011
-2.0,3,2752.011045
-2.468761,3,2752.196818
